ticker,buy,open,high,low,p_close,p_open,p_high,p_low,ibov_open,ibov_current,ibov_high,ibov_low,ibov_p_open,ibov_p_close,ibov_p_high,ibov_p_low,sell,take_profit,stop_loss,volume,avg_volume,bands_base,bands_lower,bands_upper,ma_4,ma_9,ma_21,ma_200,sma_4,sma_9,sma_21,sma_200,rsi_2,rsi_14,buy_date,sell_date,buy_day_of_week,profit
ITSA4,12.620000,12.580000,12.620000,12.520000,12.580000,12.450000,12.610000,12.400000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,12.300000,13.030000,12.400000,1214,23780.350000,12.332500,11.555303,13.109697,12.584923,12.543452,12.359150,11.343642,12.560000,12.584444,12.303333,11.477200,74.330943,60.794548,2019.09.26,2019.10.02,4,false
ITSA4,13.270000,13.210000,13.270000,13.150000,13.170000,13.160000,13.260000,13.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,12.990000,13.780000,13.000000,11387,21742.350000,12.720500,11.666318,13.774682,13.220798,13.124624,12.856980,11.648380,13.232500,13.198889,12.670000,11.714900,69.268611,64.510275,2019.11.04,2019.11.12,1,false
ITSA4,9.830000,9.830000,9.830000,9.830000,9.500000,9.400000,9.670000,9.350000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,10.370000,10.310000,9.350000,1,42068.050000,9.313000,8.041684,10.584316,9.784413,9.738817,9.428163,10.652217,9.757500,9.917778,9.272857,11.414950,61.268621,57.692188,2020.06.16,2020.06.19,2,true
SANB11,23.620000,23.400000,23.620000,23.290000,23.460000,23.200000,23.610000,23.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,24.830000,24.830000,23.000000,1281,5927.700000,22.780500,21.417071,24.143929,23.493725,23.335212,22.937936,22.217833,23.480000,23.407778,22.720476,23.639950,67.736919,60.277577,2017.08.21,2017.09.06,1,true
SANB11,24.200000,24.130000,24.200000,24.090000,24.190000,23.890000,24.190000,23.750000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,25.080000,25.070000,23.750000,53,5195.100000,23.464500,22.339716,24.589284,24.117573,23.918341,23.468875,22.337766,24.122500,23.887778,23.420476,23.737850,92.704361,64.637278,2017.08.30,2017.09.11,3,true
SANB11,24.790000,24.350000,24.790000,24.310000,24.230000,24.700000,24.780000,23.870000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,23.860000,26.600000,23.870000,6579,5464.550000,23.852000,22.937963,24.766037,24.448806,24.233742,23.801120,22.434308,24.392500,24.228889,23.816667,23.811350,89.139609,68.574129,2017.09.06,2017.09.14,3,false
SANB11,26.110000,25.830000,26.110000,25.830000,25.830000,26.100000,26.100000,25.400000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,25.390000,27.500000,25.400000,458,8110.200000,25.019500,22.856285,27.182715,25.994413,25.833854,25.310763,23.102992,25.930000,26.016667,24.980000,24.181900,77.883548,62.037387,2017.10.24,2017.10.30,2,false
SANB11,27.510000,27.120000,27.510000,27.120000,27.410000,27.280000,27.500000,27.100000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,27.090000,28.300000,27.100000,75,7553.850000,26.458000,24.682347,28.233653,27.504545,27.202306,26.599531,23.972744,27.652500,27.274444,26.420000,23.940000,47.156556,61.565838,2017.12.15,2017.12.18,5,false
SANB11,27.760000,27.760000,27.760000,27.760000,27.400000,27.300000,27.420000,27.020000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,28.230000,28.220000,27.020000,1,6394.850000,27.100500,25.749508,28.451492,27.522510,27.376893,27.017336,24.256031,27.490000,27.284444,26.992857,23.885100,85.806473,60.236510,2018.01.02,2018.01.03,2,true
SANB11,29.260000,29.070000,29.260000,29.070000,29.190000,29.010000,29.240000,28.770000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,28.760000,30.180000,28.770000,13,4891.400000,28.207000,26.562481,29.851519,29.110614,28.882758,28.300390,24.772696,29.062500,28.973333,28.159524,24.033100,88.310070,67.254155,2018.01.18,2018.01.18,4,false
SANB11,32.910000,32.910000,32.910000,32.910000,31.780000,31.960000,31.990000,31.130000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,30.980000,33.710000,31.130000,1,6252.950000,29.731500,26.782268,32.680732,32.128306,31.243922,29.961252,25.265298,32.310000,30.941111,29.655238,24.366600,84.973117,76.556905,2018.01.31,2018.02.06,3,false
SANB11,32.330000,31.910000,32.330000,31.880000,32.260000,30.980000,32.320000,30.510000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,35.940000,35.940000,30.510000,1707,6766.000000,30.605000,27.594003,33.615997,32.120776,31.783263,30.735885,25.592398,32.042500,32.120000,30.516667,24.647700,65.743540,65.725144,2018.02.07,2018.04.05,3,true
SANB11,35.690000,35.690000,35.690000,35.690000,35.240000,35.060000,35.290000,34.650000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,34.640000,36.570000,34.650000,1,7173.200000,33.801000,31.768131,35.833869,35.362770,34.816782,34.019671,28.044202,35.432500,34.606667,33.745238,26.715950,75.198754,69.016962,2018.04.05,2018.04.06,4,false
SANB11,33.010000,32.570000,33.010000,32.570000,32.820000,32.550000,33.000000,32.340000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,34.490000,34.320000,32.340000,33,7683.850000,30.264500,25.885288,34.643712,32.806973,32.172781,30.721294,29.316328,32.835000,32.365556,30.084762,29.899350,80.247532,70.019894,2018.08.03,2018.08.06,5,true
SANB11,36.960000,36.580000,36.960000,36.580000,36.160000,36.570000,36.950000,36.160000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,36.140000,38.530000,36.160000,323,8764.000000,34.957500,30.796015,39.118985,36.603218,36.282983,35.105013,30.856639,36.622500,36.483333,34.864286,31.671750,76.181187,62.956901,2018.10.22,2018.10.23,1,false
SANB11,44.310000,43.770000,44.310000,43.620000,43.460000,44.290000,44.300000,43.370000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,43.360000,46.160000,43.370000,5786,6456.050000,42.218000,39.697995,44.738005,43.878582,43.374432,42.600919,39.778503,44.045000,43.252222,42.164286,40.400150,73.350020,64.327029,2019.07.10,2019.07.11,3,false
SANB11,43.810000,43.760000,43.810000,42.910000,43.440000,43.620000,43.800000,43.070000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,43.020000,45.260000,43.070000,4597,6415.850000,42.437000,40.013687,44.860313,43.632130,43.370916,42.720827,39.846982,43.557500,43.455556,42.369048,40.527050,76.298983,61.688060,2019.07.12,2019.07.12,5,false
SANB11,43.470000,43.340000,43.470000,43.070000,43.230000,43.340000,43.460000,42.780000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,44.830000,44.820000,42.780000,45,6261.850000,42.693000,40.700302,44.685698,43.357007,43.267066,42.771660,39.908654,43.290000,43.531111,42.580476,40.639800,72.232947,58.529620,2019.07.16,2019.07.18,2,true
SANB11,44.570000,44.140000,44.570000,44.140000,43.600000,44.030000,44.560000,43.320000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,43.300000,47.040000,43.320000,433,6856.950000,43.311500,41.817415,44.805585,44.068580,43.801384,43.250627,40.109071,44.127500,43.693333,43.280476,40.937600,79.412619,62.047458,2019.07.23,2019.07.24,2,false
SANB11,42.070000,41.710000,42.070000,41.280000,41.660000,41.670000,42.060000,41.130000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,41.120000,43.920000,41.130000,3670,7449.450000,39.790000,37.103277,42.476723,41.680928,41.061295,40.473728,40.127378,41.742500,40.822222,39.792381,41.602200,81.818589,61.384881,2019.09.13,2019.09.16,5,false
SANB11,42.110000,41.120000,42.110000,41.120000,41.550000,41.970000,42.070000,41.120000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,41.110000,43.970000,41.120000,5693,7815.400000,40.053500,37.113988,42.993012,41.842734,41.368429,40.722698,40.162583,41.885000,41.530000,40.003333,41.647150,67.365751,59.918147,2019.09.17,2019.09.20,2,false
SANB11,44.100000,44.040000,44.100000,43.910000,44.090000,43.200000,44.090000,43.040000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,43.010000,46.190000,43.040000,80,7124.550000,42.171500,39.924508,44.418492,43.762284,43.149919,42.363790,40.557609,43.812500,42.800000,42.133333,42.033550,77.249566,63.701457,2019.10.17,2019.10.18,4,false
SANB11,43.560000,43.480000,43.560000,43.240000,43.470000,42.630000,43.550000,42.610000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,45.430000,45.430000,42.610000,87,6711.300000,42.474500,40.368001,44.580999,43.439533,43.193558,42.565518,40.633519,43.365000,43.466667,42.409048,42.047750,64.466670,58.515743,2019.10.22,2019.10.23,2,true
SANB11,45.770000,45.230000,45.770000,44.750000,44.740000,45.400000,45.760000,44.610000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,44.600000,48.060000,44.610000,3267,7441.950000,44.666000,40.795355,48.536645,45.546535,45.616747,44.910989,42.016132,45.372500,46.274444,44.525714,42.090500,68.282597,57.949710,2020.01.13,2020.01.14,1,false
SANB11,30.160000,30.160000,30.160000,30.160000,28.920000,28.410000,29.430000,28.050000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,28.040000,32.190000,28.050000,1,15946.650000,27.376000,21.831823,32.920177,29.837798,29.452954,28.005017,34.116142,29.635000,30.187778,27.225714,36.908000,67.610159,60.451462,2020.06.16,2020.06.26,2,false
SANB11,31.470000,30.770000,31.470000,30.490000,30.490000,31.380000,31.460000,30.490000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,33.410000,33.400000,30.490000,3678,13210.150000,28.845000,25.149238,32.540762,31.164238,30.567936,29.571229,31.104928,31.342500,30.594444,28.763810,30.994400,64.510107,64.224701,2020.10.19,2020.10.23,1,true
SANB11,32.670000,31.760000,32.670000,30.980000,31.780000,32.070000,32.660000,31.760000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,31.750000,34.460000,31.760000,17000,16404.200000,31.030000,27.167229,34.892771,32.670816,32.388135,31.247102,31.223345,33.037500,32.505556,30.874286,30.451100,51.949329,59.539131,2020.10.29,2020.10.30,4,false
BMGB4,5.450000,5.390000,5.450000,5.300000,5.300000,5.420000,5.440000,5.240000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,5.230000,5.840000,5.240000,997,2511.950000,5.215500,4.263419,6.167581,5.386631,5.384261,5.195968,-1.000000,5.350000,5.450000,5.160952,-1.000000,83.275819,59.837368,2020.06.22,2020.06.25,1,false
BMGB4,5.590000,5.590000,5.590000,5.590000,5.360000,5.250000,5.430000,5.100000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,5.090000,6.090000,5.100000,1,2475.800000,4.981000,3.706451,6.255549,5.531268,5.452723,5.137976,-1.000000,5.485000,5.620000,4.943333,-1.000000,67.626036,62.773285,2020.06.16,2020.06.26,2,false
BRSR6,14.450000,14.450000,14.450000,14.450000,13.970000,13.700000,14.040000,13.410000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,15.300000,15.300000,13.410000,1,8916.250000,13.231500,10.673428,15.789572,14.290964,14.142407,13.503476,16.829650,14.152500,14.497778,13.149048,17.859700,74.133547,61.878075,2020.06.16,2020.06.19,2,true
BRSR6,14.960000,14.900000,14.960000,14.780000,14.690000,14.870000,14.950000,14.570000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,14.560000,15.710000,14.570000,141,9618.850000,14.012500,12.086303,15.938697,14.782661,14.574641,13.980415,16.727856,14.812500,14.478889,13.932857,17.708450,84.486537,64.755426,2020.06.23,2020.06.23,2,false
ABCB4,15.140000,14.990000,15.140000,14.990000,14.820000,15.050000,15.130000,14.160000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,14.130000,17.070000,14.160000,38,4709.000000,13.572500,11.395981,15.749019,14.910062,14.533336,13.948549,16.250377,14.972500,14.481111,13.490952,17.067900,78.932094,67.801529,2020.06.10,2020.06.12,3,false
ABCB4,14.570000,14.030000,14.570000,13.620000,14.430000,14.130000,14.560000,13.870000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,13.850000,15.940000,13.870000,2940,5050.850000,13.844500,12.107336,15.581664,14.605542,14.476775,14.017035,16.212115,14.647500,14.581111,13.735238,17.029750,44.321580,59.864996,2020.06.15,2020.06.29,1,false
BBAS3,15.640000,15.200000,15.640000,15.150000,15.470000,15.610000,15.630000,15.450000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,16.000000,15.990000,15.450000,1259,12077.600000,14.868000,13.501653,16.234347,15.667055,15.465417,15.105259,16.059104,15.892500,15.436667,14.823810,16.152300,45.331145,57.366490,2011.09.06,2011.09.08,2,true
BBAS3,15.940000,15.940000,15.940000,15.940000,15.730000,15.200000,15.880000,15.150000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,15.070000,17.340000,15.150000,1,11661.700000,14.985500,13.648092,16.322908,15.797833,15.574734,15.188582,16.058806,15.790000,15.568889,14.923333,16.138400,68.428898,60.243364,2011.09.08,2011.09.12,4,false
BBAS3,16.290000,16.050000,16.290000,16.050000,16.200000,16.180000,16.280000,16.030000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,16.020000,16.780000,16.030000,9754,14505.600000,15.560000,14.146777,16.973223,16.265254,16.120349,15.625365,15.147656,16.282500,16.232222,15.483810,14.963450,60.688070,71.363005,2012.02.07,2012.02.09,2,false
BBAS3,17.330000,17.270000,17.330000,17.270000,17.170000,17.220000,17.320000,17.030000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,17.020000,17.900000,17.030000,25,13283.500000,16.990000,16.242390,17.737610,17.326653,17.250578,16.943465,15.530898,17.420000,17.273333,16.976667,15.064150,51.712286,59.568498,2012.03.16,2012.03.20,5,false
BBAS3,14.700000,14.420000,14.700000,14.370000,14.400000,14.690000,14.690000,14.260000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,14.250000,15.550000,14.260000,1137,14671.750000,14.179000,13.042639,15.315361,14.542488,14.442671,14.002302,14.041677,14.532500,14.475556,14.070000,14.263350,82.524035,62.363915,2012.08.22,2012.08.23,3,false
BBAS3,13.860000,13.560000,13.860000,13.540000,13.720000,13.380000,13.840000,13.080000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,15.360000,15.360000,13.080000,1416,12225.300000,12.333500,10.697159,13.969841,13.600397,13.149901,12.632144,13.974379,13.660000,12.985556,12.333333,14.263850,91.071854,69.707865,2012.08.02,2012.09.06,4,true
BBAS3,14.460000,14.460000,14.460000,14.460000,14.300000,13.790000,14.380000,13.590000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,15.970000,15.960000,13.590000,1,14688.450000,13.690500,11.780396,15.600604,14.366410,14.279694,13.746218,14.020736,14.280000,14.505556,13.624286,14.274400,65.052541,60.983570,2012.08.16,2012.09.12,4,true
BBAS3,16.660000,16.370000,16.660000,16.310000,16.310000,16.650000,16.650000,16.150000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,16.140000,17.650000,16.150000,5125,13500.900000,15.294000,13.613245,16.974755,16.469030,16.116929,15.451635,14.271372,16.547500,16.141111,15.251429,14.356500,73.839206,72.141415,2012.09.19,2012.09.25,3,false
BBAS3,16.850000,16.740000,16.850000,16.710000,16.630000,16.770000,16.840000,16.470000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,16.460000,17.580000,16.470000,59,12330.850000,15.976500,14.082264,17.870736,16.803324,16.652980,16.035669,14.588632,16.852500,16.786667,15.907619,14.084450,60.265316,69.327061,2013.01.14,2013.01.18,1,false
BBAS3,17.290000,17.180000,17.290000,17.160000,17.260000,17.110000,17.280000,16.930000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,16.920000,17.980000,16.930000,58,14427.300000,16.786000,15.464041,18.107959,17.295773,17.224539,16.861375,15.202930,17.277500,17.326667,16.730476,14.484150,51.103404,62.762094,2013.03.15,2013.03.18,5,false
BBAS3,17.180000,16.990000,17.180000,16.890000,16.980000,17.110000,17.170000,16.920000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,17.680000,17.670000,16.920000,7468,15283.500000,16.934000,15.897363,17.970637,17.162158,17.166265,16.894134,15.239328,17.157500,17.302222,16.875238,14.526900,59.190033,58.913930,2013.03.19,2013.03.27,2,true
BBAS3,17.340000,17.130000,17.340000,17.120000,17.230000,16.990000,17.330000,16.890000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,18.210000,18.210000,16.890000,607,15029.850000,17.025500,16.187682,17.863318,17.245295,17.209012,16.938800,15.260723,17.190000,17.310000,16.955714,14.551100,76.729166,61.506390,2013.03.20,2013.04.01,3,true
BBAS3,16.010000,16.000000,16.010000,15.860000,15.960000,15.810000,16.000000,15.670000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,16.660000,16.660000,15.670000,3465,14816.400000,15.355000,14.544136,16.165864,15.901310,15.680961,15.388974,15.496397,15.945000,15.587778,15.322857,15.826050,81.245307,62.788149,2013.09.05,2013.09.09,4,true
BBAS3,16.890000,16.890000,16.890000,16.890000,16.720000,16.530000,16.800000,16.220000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,17.970000,17.960000,16.220000,1,12802.100000,15.861000,14.364138,17.357862,16.759620,16.532641,16.049782,15.580344,16.757500,16.570000,15.817619,15.946250,77.067288,67.790790,2013.09.16,2013.09.23,1,true
BBAS3,18.210000,18.060000,18.210000,18.010000,18.170000,18.180000,18.200000,17.810000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,18.980000,18.980000,17.810000,3282,14157.200000,17.421000,16.007976,18.834024,18.151742,17.977985,17.387415,15.847876,18.200000,18.082222,17.351429,16.177000,63.190769,68.005155,2013.10.02,2013.10.15,3,true
BBAS3,18.420000,18.210000,18.420000,18.140000,18.130000,18.380000,18.410000,18.040000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,19.160000,19.150000,18.040000,12800,13921.350000,17.839500,16.713312,18.965688,18.292388,18.184472,17.724771,15.966130,18.285000,18.240000,17.792381,16.271800,75.515694,67.948988,2013.10.09,2013.10.16,3,true
BBAS3,17.240000,16.790000,17.240000,16.730000,16.990000,16.950000,17.230000,16.570000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,16.560000,18.550000,16.570000,13322,18428.450000,16.026500,13.506339,18.546661,17.176750,16.972510,16.256561,16.141997,17.177500,17.158889,15.913333,16.323650,61.675057,63.723826,2014.04.11,2014.04.15,5,false
BBAS3,21.730000,21.350000,21.730000,21.150000,21.430000,21.640000,21.720000,21.370000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,21.360000,22.420000,21.370000,1294,14076.850000,20.004500,17.296604,22.712396,21.574763,21.203721,20.322589,17.348749,21.632500,21.313333,19.923333,17.282950,73.607144,76.921022,2014.07.29,2014.07.29,2,false
BBAS3,26.030000,25.840000,26.030000,25.840000,25.250000,25.600000,26.020000,25.040000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,25.030000,27.980000,25.040000,140,20750.600000,23.641500,19.185393,28.097607,25.918966,25.484305,24.049989,18.724779,26.047500,25.852222,23.487619,17.746700,58.213615,67.288330,2014.09.08,2014.09.08,1,false
BBAS3,18.570000,18.000000,18.570000,18.000000,18.050000,18.390000,18.560000,17.940000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,19.800000,19.800000,17.940000,8699,17951.650000,17.882500,16.138827,19.626173,18.534056,18.413451,18.019022,18.484959,18.585000,18.483333,17.822381,19.667300,55.233067,55.569448,2015.04.10,2015.04.16,5,true
BBAS3,19.050000,18.850000,19.050000,18.800000,18.800000,19.010000,19.040000,18.580000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,19.970000,19.960000,18.580000,937,16763.050000,18.467000,16.936927,19.997073,19.009351,18.904397,18.511395,18.521307,19.145000,18.863333,18.453333,19.684900,56.245214,55.997085,2015.04.22,2015.04.23,3,true
BBAS3,20.630000,20.630000,20.630000,20.630000,20.480000,19.890000,20.480000,19.700000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,19.690000,22.040000,19.700000,1,16629.600000,19.474500,17.855420,21.093580,20.427853,20.132109,19.466464,18.654598,20.375000,20.146667,19.418095,19.743600,76.093852,61.968775,2015.05.04,2015.05.19,1,false
BBAS3,16.870000,16.870000,16.870000,16.870000,15.860000,15.660000,16.100000,15.580000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,17.150000,17.140000,15.580000,1,36420.550000,15.805500,11.574881,20.036119,16.584584,16.521651,15.557990,14.474575,16.542500,16.385556,15.572857,14.483050,68.710163,59.188858,2016.03.28,2016.03.29,1,true
BBAS3,17.710000,17.710000,17.710000,17.710000,15.110000,14.320000,15.360000,14.030000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,18.020000,18.020000,14.030000,1,32993.800000,14.094500,8.326469,19.862531,16.702484,16.242946,14.715447,14.338846,16.495000,16.867778,13.930476,14.531600,74.052094,65.043440,2016.03.17,2016.04.11,4,true
BBAS3,17.560000,17.560000,17.560000,17.560000,17.390000,17.030000,17.520000,16.970000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,18.620000,18.620000,16.970000,1,21541.700000,16.999000,14.771338,19.226662,17.487546,17.473736,16.876561,15.307490,17.400000,17.707778,16.865238,14.444400,66.828808,60.827032,2016.08.04,2016.08.11,4,true
BBAS3,18.310000,17.630000,18.310000,17.630000,17.680000,18.190000,18.300000,17.600000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,19.700000,19.700000,17.600000,9591,19847.950000,17.698500,16.742607,18.654393,18.028871,17.866217,17.324965,15.441981,18.015000,17.770000,17.622857,14.559600,74.990600,64.005308,2016.08.11,2016.08.19,4,true
BBAS3,19.310000,19.310000,19.310000,19.310000,19.290000,19.240000,19.290000,18.740000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,20.390000,20.390000,18.740000,1,17516.400000,18.208000,16.747499,19.668501,19.221696,18.866909,18.103246,15.634896,19.355000,18.784444,18.186190,14.708100,61.503703,67.053333,2016.08.18,2016.08.29,4,true
BBAS3,21.690000,21.200000,21.690000,20.990000,21.290000,21.660000,21.680000,21.250000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,22.540000,22.540000,21.250000,10368,16257.600000,20.080500,18.229787,21.931213,21.450037,20.990134,20.352466,16.986151,21.600000,20.837778,20.018095,15.831600,69.415350,66.152624,2016.10.13,2016.10.17,4,true
BBAS3,22.000000,22.000000,22.000000,22.000000,21.660000,21.200000,21.850000,20.990000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,23.580000,23.570000,20.990000,1,16466.000000,20.224000,18.257212,22.190788,21.662822,21.187307,20.499762,17.035744,21.682500,21.110000,20.170476,15.880000,83.077540,68.215729,2016.10.14,2016.10.18,5,true
BBAS3,24.140000,24.040000,24.140000,23.840000,24.050000,23.290000,24.120000,23.290000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,23.260000,25.780000,23.290000,678,18703.650000,21.349000,17.991966,24.706034,23.807165,23.035417,21.794478,17.370679,23.942500,22.915556,21.288095,16.175300,81.400843,74.785548,2016.10.21,2016.10.26,5,false
BBAS3,23.760000,23.330000,23.760000,23.330000,23.400000,23.370000,23.750000,23.110000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,25.030000,25.030000,23.110000,682,20474.550000,22.175000,18.855678,25.494322,23.699239,23.440734,22.414606,17.621778,23.725000,23.822222,22.069048,16.420300,60.326400,66.417322,2016.10.27,2016.10.31,4,true
BBAS3,24.860000,24.500000,24.860000,24.440000,24.510000,24.550000,24.850000,24.360000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,25.840000,25.830000,24.360000,4657,11052.350000,24.002500,22.373772,25.631228,24.688720,24.534497,24.108452,20.117106,24.752500,24.582222,23.919048,19.263750,72.150101,58.170402,2017.01.17,2017.01.23,2,true
BBAS3,25.010000,24.770000,25.010000,24.770000,24.730000,24.750000,24.980000,24.380000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,26.190000,26.180000,24.380000,161,10303.200000,24.346500,23.203009,25.489991,24.833083,24.687182,24.289638,20.256415,24.837500,24.700000,24.253333,19.405750,82.735923,58.922885,2017.01.20,2017.01.23,5,true
BBAS3,29.450000,29.110000,29.450000,29.110000,28.930000,29.120000,29.420000,28.700000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,28.680000,30.860000,28.700000,69,17271.000000,28.584000,26.414517,30.753483,29.367137,29.258298,28.535292,22.360976,29.387500,29.338889,28.482857,21.107100,60.521293,61.068091,2017.03.10,2017.03.15,5,false
BBAS3,25.540000,25.540000,25.540000,25.540000,25.510000,25.440000,25.520000,25.270000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,26.020000,26.020000,25.270000,1,12570.350000,23.946000,21.789147,26.102853,25.429957,24.987642,24.460412,24.406877,25.540000,24.856667,23.878571,25.309350,78.794209,62.261457,2017.07.19,2017.07.20,3,true
BBAS3,25.760000,25.520000,25.760000,25.510000,25.330000,25.640000,25.750000,25.100000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,25.080000,27.050000,25.100000,945,11682.200000,24.521000,22.424280,26.617720,25.602161,25.367981,24.834132,24.455486,25.632500,25.566667,24.436190,25.428200,70.414257,61.629558,2017.07.25,2017.07.27,2,false
BBAS3,25.030000,25.030000,25.030000,25.030000,24.880000,24.860000,24.960000,24.730000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,25.420000,25.420000,24.730000,1,11840.800000,24.860500,23.174386,26.546614,25.058994,25.138498,24.881016,24.476235,24.987500,25.341111,24.803810,25.511500,52.788307,52.712535,2017.07.31,2017.08.01,1,true
BBAS3,27.160000,27.160000,27.160000,27.160000,26.810000,27.030000,27.040000,26.530000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,26.500000,28.060000,26.530000,1,12210.800000,25.947500,24.340056,27.554944,27.018062,26.647754,25.939774,24.654272,27.147500,26.587778,25.919048,25.672300,63.646462,66.341821,2017.08.10,2017.08.16,4,false
